Image_Name,C,Si,Mn,Cr,Fe,temp_gradient,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,carburizing_temp,tempering_temp,Density_phy,ThermalConductivity,BulkModulus,SpecificHeatCapacity,hv_data
043.png,0.36,0.6,0.8,13.0,84.11,-60,14962.248497385412,1.0607922196869382,0.0141371321479043,397.51190966516407,0.7226087297712054,137.43430644711233,0.4865073195094985,980,200,7.66,17.52,169.5,0.46,"[743.587, 700.012, 674.123, 641.707, 647.753, 630.137, 626.366, 618.489, 606.875, 591.145, 592.193, 571.732, 579.295, 569.881]"
047.png,0.36,0.6,0.8,13.0,84.11,-60,15233.118968558398,1.1198584746529252,0.0280337039944128,485.5400942143093,0.6557499476841517,139.4423458385584,0.4830384156058924,980,200,7.66,17.52,169.5,0.46,"[743.587, 700.012, 674.123, 641.707, 647.753, 630.137, 626.366, 618.489, 606.875, 591.145, 592.193, 571.732, 579.295, 569.881]"
041.png,0.36,0.6,0.8,13.0,84.11,-60,15072.828571002749,1.083116844380151,0.0128450137555615,414.1885365755912,0.7114785330636161,137.84392705653622,0.4861852099905643,980,200,7.66,17.52,169.5,0.46,"[743.587, 700.012, 674.123, 641.707, 647.753, 630.137, 626.366, 618.489, 606.875, 591.145, 592.193, 571.732, 579.295, 569.881]"
033.png,0.36,0.6,0.8,13.0,84.11,50,13294.884958493338,1.0803739442065754,0.0259596953086582,302.9144418609544,0.7585540771484375,139.5101119535256,0.4843958555785451,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
034.png,0.36,0.6,0.8,13.0,84.11,50,14409.20033486497,1.0282207172539042,0.0085512045071673,346.56724139913354,0.7455324445452008,137.64147106169565,0.4876361293106963,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
035.png,0.36,0.6,0.8,13.0,84.11,50,11796.049895876678,1.0825294455095775,0.0186060049125125,237.85624437711084,0.759334237234933,135.9909246844257,0.488387623787734,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
031.png,0.36,0.6,0.8,13.0,84.11,50,13170.50511363774,1.029289124646812,0.0055966226332628,276.01681600368573,0.7760360717773438,138.09628858683314,0.4879990150806148,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
032.png,0.36,0.6,0.8,13.0,84.11,50,12654.97965777839,1.081495540119009,0.0206715936499549,274.9217383769658,0.7519690377371652,139.12359148036208,0.4864553351437912,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
039.png,0.36,0.6,0.8,13.0,84.11,50,12630.338882090236,1.107906910461068,0.0145195483677662,274.83980056587177,0.7517961774553571,136.19691317869237,0.4848476180827057,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
036.png,0.36,0.6,0.8,13.0,84.11,50,11610.480384946655,1.1037856397872043,0.0200778470105874,227.47107354663592,0.7749699183872768,137.2290584941787,0.4839024240406956,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
037.png,0.36,0.6,0.8,13.0,84.11,50,13706.01208911866,1.0390744756577663,0.0156421113109125,315.4791708782892,0.7490857805524553,138.2512910421101,0.4827946822915253,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
038.png,0.36,0.6,0.8,13.0,84.11,50,14021.675373350774,1.043446226404774,0.0099642614152611,325.8415179069221,0.753672136579241,137.99437492698513,0.4852899977481554,1050,240,7.66,17.52,169.5,0.46,"[746.041, 689.979, 661.413, 637.26, 623.444, 585.602, 567.946, 556.616, 543.763, 565.414, 544.424, 560.24, 552.285, 556.318]"
089.png,0.36,0.6,0.8,13.0,84.11,50,8707.772222735566,1.027724739098992,0.0126201009388666,107.92047519832803,0.8808155604771205,130.8029284354878,0.5008936999807696,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
091.png,0.36,0.6,0.8,13.0,84.11,50,8286.746605297923,1.0230443213240037,0.0132785078523634,97.58781271740628,0.8860815865652901,129.04868719752918,0.5195606638078404,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
097.png,0.36,0.6,0.8,13.0,84.11,50,10567.723702564232,1.0180045714790915,0.0068704075057911,166.99930363704365,0.8439448765345983,132.21426237479696,0.4978786326654071,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
090.png,0.36,0.6,0.8,13.0,84.11,50,6348.570654368549,1.0198330347622797,0.023642306511879,54.7030104576557,0.9204452514648438,130.27413767302508,0.4976976296568505,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
092.png,0.36,0.6,0.8,13.0,84.11,50,9366.14789733381,1.0136972089386296,0.0084926712667859,123.47547695184252,0.8754762922014508,132.85360281207736,0.5010714862343264,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
094.png,0.36,0.6,0.8,13.0,84.11,50,7460.389838030286,1.011499310209364,0.0148582693794587,77.48560885893912,0.9072062901088168,132.11353989566845,0.5049433737111395,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
093.png,0.36,0.6,0.8,13.0,84.11,50,9686.115715123682,1.0268711870203715,0.0130107917330571,137.81886646250783,0.860542733328683,136.40426256295257,0.4950044310737848,1050,160,7.66,17.52,169.5,0.46,"[722.246, 698.773, 684.225, 674.488, 669.597, 636.085, 616.089, 623.681, 621.51, 613.182, 606.876, 607.954, 605.485, 595.716]"
