Area,Perimeter,Aspect_Ratio,Circularity,Compactness,Density,Mean_Spacing,Uniformity,Image_Name
57082.87142857143,9404.061136405478,1.0216652083924205,0.0109724122999888,126.59225005096069,0.8772681100027901,132.2204338347574,0.4979732920960163,140.png
50625.52142857143,12219.961335693853,1.050866109706509,0.011908279493542373,237.17027519363,0.790614754813058,136.58674282267202,0.48732172711638366,104.png
58083.27142857143,9581.561137103046,1.0128867871684595,0.009100577120317652,132.01399538449093,0.8866363525390625,132.00386346703053,0.49191722868655796,132.png
53902.52857142857,8446.039454089436,1.069097479806553,0.012259400258370226,107.50718298680256,0.8411834716796875,135.4968173428466,0.5032813832021158,007.png
42571.31904761905,15871.542697899522,1.0823746596126895,0.01803254680739543,475.74246037045356,0.6864606584821429,138.21622174328164,0.4807576572208508,044.png
56898.04285714286,9446.062804690702,1.028913348802691,0.012761890228271653,130.3443112553707,0.8744665963309152,133.28155819960662,0.4810639994817059,100.png
60113.75714285715,6957.05322689787,1.0117574818625303,0.016568016073397165,65.37750447569894,0.917510986328125,130.0347226667177,0.48613942145097877,144.png
46891.30714285714,11796.049895876678,1.0825294455095775,0.018606004912512526,237.85624437711084,0.759334237234933,135.9909246844257,0.48838762378773404,035.png
43945.08571428571,15548.1213763222,1.0903699736496606,0.012600475213049179,441.00211766248765,0.7013698032924107,138.4243208372348,0.4857981856705522,042.png
57034.91428571429,10162.952103170817,1.013598753798858,0.007369433398022775,146.89617386042423,0.870698983328683,133.69144578815562,0.4944439037234199,141.png
61203.357142857145,6138.257046185974,1.009820488068172,0.0309174796255243,53.17129399730062,0.934104483468192,129.86564619361047,0.47677479393028077,150.png
55356.735714285714,9422.837559061856,1.0301527251530984,0.009968125565552407,130.96798860063683,0.8515592302594867,134.74463210682475,0.4963835018090306,012.png
56661.46428571428,9925.318986134012,1.0215313134157153,0.008856392141239573,141.57637130293674,0.8711473737444196,135.3375851708264,0.5016337208669043,054.png
46957.514285714286,15058.270958498344,1.0506901720220974,0.006664134240136633,386.54558465644647,0.7323789324079241,138.0371321115384,0.4853816794067003,071.png
46031.53571428572,14817.143163635968,1.0454493004720267,0.010010268059370329,382.46435645662405,0.7245217459542411,137.55543540422482,0.4853239104598706,076.png
44385.93095238096,14870.610588898962,1.0704209818122115,0.01519680432426411,398.9877873557944,0.7130142211914062,140.03069241119522,0.48545813898752094,070.png
59460.70714285714,6348.570654368549,1.0198330347622797,0.023642306511879013,54.7030104576557,0.9204452514648438,130.27413767302508,0.4976976296568505,090.png
55438.28571428572,11349.416700498308,1.0191105582953635,0.007682375094839324,190.0863997416033,0.8523766653878349,134.34938015562184,0.4984110326221078,129.png
55503.99285714285,10088.433197792378,1.0444681882445273,0.01283127204829764,151.67607356297617,0.8649710518973214,129.77323845889475,0.5020188205527956,120.png
57153.79285714286,9069.400236483467,1.0259039596093402,0.011934033838208446,119.7739397615951,0.8785402570452009,135.70367209227953,0.5086079017159073,057.png
46801.311904761904,14001.30450304653,1.0782438217833827,0.01422463591567898,337.2393952426225,0.7475860595703125,138.73093263290076,0.48606186900119913,077.png
52590.78571428572,7610.898757039158,1.073719981629937,0.02507720226266549,89.0021600185771,0.8497800554547991,128.51801094815278,0.51464488064818,006.png
57068.114285714284,10115.707715894645,1.0132873871705004,0.007571885662356823,147.06266100042603,0.8712190900530133,133.86119213820635,0.4895401222744347,115.png
49283.90238095237,6942.617688285278,1.128521027343203,0.036507193152128026,80.62594728371768,0.8420168195452009,133.68527981486977,0.5161646435790931,003.png
56008.485714285714,9633.440698367622,1.0311842762443604,0.010833119610280079,137.44995356412633,0.8672903878348214,134.459161285468,0.5067931849476983,053.png
50208.76190476191,12235.600567074263,1.0418201314327113,0.010794638393482627,239.28683519950894,0.7905282156808036,139.60257318987098,0.48163520353513056,106.png
57810.08571428571,9525.26931546768,1.0113491967540587,0.008486349045496907,127.36316753717146,0.8824757167271206,138.60180015101287,0.4994007935173062,086.png
44176.12142857143,15134.767104780614,1.0817408809146585,0.015851223327511932,415.73749424681085,0.7149041312081473,139.53938806262468,0.48326330672983764,045.png
58866.142857142855,8680.592541571794,1.0120008388344541,0.01099255229082235,106.16725082353355,0.8985698154994419,130.8245560811311,0.48797841677876175,134.png
58752.4,8449.110001530351,1.0171119351427536,0.013345963050067943,99.71045243266255,0.9033615112304687,130.03922625153297,0.4973319060799835,130.png
49872.030952380956,10495.636523472793,1.092582661761833,0.01718322283499947,178.06956685824014,0.8090914045061384,137.1971854247645,0.497569989654068,017.png
57343.328571428574,9366.14789733381,1.0136972089386296,0.008492671266785977,123.47547695184252,0.8754762922014508,132.85360281207736,0.5010714862343264,092.png
51156.7380952381,12978.328600235322,1.031106038660037,0.004952704349485712,264.34228522079866,0.78876953125,137.48701475103067,0.486750124961217,103.png
57279.62857142857,10045.057050082418,1.019706638249452,0.007864647309757002,145.47775495995677,0.8744594029017857,134.2262394060723,0.5058663759628361,127.png
57285.37857142857,7982.069914249196,1.1371957473431558,0.01375141769143851,92.22355039796372,0.8871701921735491,132.40156922911143,0.5128562793577363,064.png
